,0
count,6.0
grams,1270.0
fibre,20.19
sugar,10.43
kcal,2001.027724665392
carb_kcal,1006.0800000000003
protein_kcal,598.6
fat_kcal,395.91
salt,5020.2
sodium,1970.28
lactose,1.62
