,0
count,7.0
grams,1310.0
fibre,21.59
sugar,3.19
kcal,2038.26481835564
carb_kcal,1013.36
protein_kcal,602.76
fat_kcal,419.58
salt,5077.73
sodium,1992.72
lactose,0.0
