,0
count,7.0
grams,1300.0
fibre,19.54
sugar,13.94
kcal,1985.4206500956025
carb_kcal,988.36
protein_kcal,600.92
fat_kcal,396.27
salt,4935.8200000000015
sodium,1937.34
lactose,0.7000000000000001
