,0
count,6.0
grams,1110.0
fibre,20.2
sugar,21.8
kcal,2016.993307839388
carb_kcal,1010.36
protein_kcal,604.56
fat_kcal,401.2199999999999
salt,5010.02
sodium,1966.43
lactose,4.55
