,0
count,7.0
grams,1120.0
fibre,20.37
sugar,19.680000000000003
kcal,2021.8690248565963
carb_kcal,1008.6
protein_kcal,606.2400000000001
fat_kcal,407.61
salt,5105.5999999999985
sodium,2003.94
lactose,3.850000000000001
