,0
count,6.0
grams,1290.0
fibre,19.21
sugar,7.13
kcal,1972.5621414913958
carb_kcal,990.16
protein_kcal,590.92
fat_kcal,392.49
salt,4945.85
sodium,1941.05
lactose,0.9
