,0
count,8.0
grams,1300.0
fibre,19.92
sugar,2.6
kcal,1993.236137667304
carb_kcal,985.72
protein_kcal,604.84
fat_kcal,403.29
salt,5026.940000000001
sodium,1972.95
lactose,0.0
