,0
count,8.0
grams,1300.0
fibre,19.94
sugar,11.31
kcal,1992.6625239005732
carb_kcal,998.48
protein_kcal,599.44
fat_kcal,394.47
salt,4946.75
sodium,1941.2900000000006
lactose,0.04000000000000002
