,0
count,7.0
grams,1300.0
fibre,18.88
sugar,3.26
kcal,2005.186424474188
carb_kcal,1022.92
protein_kcal,597.24
fat_kcal,387.18
salt,5049.799999999998
sodium,1981.79
lactose,0.0
