,0
count,8.0
grams,1300.0
fibre,19.94
sugar,1.84
kcal,1987.1892925430216
carb_kcal,993.88
protein_kcal,600.8
fat_kcal,391.5
salt,4960.56
sodium,1946.91
lactose,0.0
